Unnamed: 0,id,nome_do_alimento,categoria,calorias,proteinas,carboidratos,gorduras,gorduras_saturadas,fibras,colesterol,gorduras_trans,gorduras_monoinsaturadas,gorduras_polinsaturadas
7766,7767,limonada congelada concentrada branca preparada com agua,Beverages,40.0,0.07,10.42,0.04,0.006,0.0,0.0,0.0,0,13.0
7767,7768,limonada congelada concentrada rosa preparada com agua,Beverages,43.0,0.05,10.81,0.15,0.006,0.1,0.0,0.0,0,13.0
7768,7769,limonada em po,Beverages,376.0,0.0,97.57,1.05,0.151,0.4,0.0,0.0,0,457.0
7769,7770,limonada em po preparada com agua,Beverages,14.0,0.0,3.59,0.04,0.0,0.0,0.0,0.0,0,0.0
7770,7771,limonada frozen concentrado rosa,Beverages,192.0,0.22,48.86,0.69,0.026,0.3,0.0,0.0,0,59.0
7771,7772,limonada minute maid,Beverages,46.0,0.0,12.08,0.0,0.0,0.0,0.0,0,0,0.0
7772,7773,limonada suco de frutas bebida light enriquecida com vitamina e e c,Beverages,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0
7773,7774,lincod cozido,Fish,109.0,22.64,0.0,1.36,0.255,0.0,67.0,0,0,383.0
7774,7775,lingua assada na panela estilo porto-riquenho,Meats,317.0,21.03,0.34,25.02,8.944,0.1,144.0,0,0,895.0
7775,7776,lingua bovina assado(a),Assado(a),284,19.29,0,22.3,8.125,0,132,0,10.102,0.746
7776,7777,lingua bovina cozido(a),Cozido(a),284,19.29,0,22.3,8.125,0,132,0,10.102,0.746
7777,7778,lingua bovina ensopado,Ensopado,306.659,19.29,0,24.863,8.526,0,132,0,10.686,2.226
7778,7779,lingua bovina frito(a),Frito(a),306.659,19.29,0,24.863,8.526,0,132,0,10.686,2.226
7779,7780,lingua bovina grelhado(a)/brasa/churrasco,Grelhado(a)/brasa/churrasco,284,19.29,0,22.3,8.125,0,132,0,10.102,0.746
7780,7781,lingua bovina molho vermelho,Molho vermelho,232,15.696,1.076,17.876,6.505,0.3,105.6,0,8.087,0.611
7781,7782,lingua cozida,Meats,282.0,19.13,0.0,22.11,8.057,0.0,131.0,0,0,740.0
7782,7783,lingua de cordeiro importada da nova zelandia - corte suico cozida embebida e fervida,Meats,272.0,17.51,0.86,22.04,7.341,0.0,126.0,0.746,0,1258.0
7783,7784,lingua de vaca (verdura) cru(a),Cru(a),30,2.45,5.69,0.42,0.06,3.6,0,0,0.03,0.2
7784,7785,lingua defumada curada ou em conserva cozida,Meats,277.0,18.8,0.0,21.74,7.919,0.0,129.0,0,0,727.0
7785,7786,lingua importada de cordeiro da nova zelandia - corte suico cru,Meats,225.0,14.27,0.0,18.61,5.896,0.0,88.0,0.658,0,1041.0
7786,7787,lingua suina assado(a),Assado(a),271,24.1,0,18.6,6.449,0,146,0,8.759,1.93
7787,7788,lingua suina cozido(a),Cozido(a),271,24.1,0,18.6,6.449,0,146,0,8.759,1.93
7788,7789,lingua suina frito(a),Frito(a),293.659,24.1,0,21.163,6.85,0,146,0,9.343,3.41
7789,7790,lingua suina grelhado(a)/brasa/churrasco,Grelhado(a)/brasa/churrasco,271,24.1,0,18.6,6.449,0,146,0,8.759,1.93
7790,7791,lingua suina refogado(a),Refogado(a),293.659,24.1,0,21.163,6.85,0,146,0,9.343,3.41
7791,7792,linguado assado ou grelhado feito com azeite,Fish,118.0,15.19,0.1,6.04,1.043,0.0,55.0,0,0,1971.0
7792,7793,linguado assado ou grelhado feito com manteiga,Fish,113.0,15.2,0.1,5.46,2.503,0.0,63.0,0,0,574.0
7793,7794,linguado assado ou grelhado feito com margarina,Fish,106.0,15.17,0.13,4.67,1.005,0.0,55.0,0,0,1478.0
7794,7795,linguado assado ou grelhado feito com spray de cozinha,Fish,92.0,15.57,0.2,2.82,0.579,0.0,56.0,0,0,580.0
7795,7796,linguado assado ou grelhado feito sem gordura,Fish,88.0,15.63,0.1,2.43,0.556,0.0,57.0,0,0,471.0
7796,7797,linguado com brocolis picado diet refeicao congelada,Fish,62.0,6.52,5.41,1.64,0.679,0.9,19.0,0,0,231.0
7797,7798,linguado com recheio de caranguejo,Fish,136.0,15.01,5.74,5.51,1.199,0.4,71.0,0,0,1507.0
7798,7799,linguado cozido ns quanto ao metodo de cozimento,Fish,204.0,13.59,9.86,11.98,2.026,0.6,73.0,0,0,4367.0
7799,7800,linguado defumado,Fish,169.0,29.98,0.0,4.66,1.065,0.0,109.0,0,0,903.0
7800,7801,linguado recheado frito feito com margarina,Fish,173.0,13.6,9.93,8.47,1.887,0.6,74.0,0,0,3086.0
7801,7802,linguado revestido assado ou grelhado feito com manteiga,Fish,174.0,13.9,12.5,7.26,3.664,0.6,55.0,0,0,727.0
7802,7803,linguado revestido assado ou grelhado feito com margarina,Fish,163.0,13.86,12.55,6.05,1.379,0.6,43.0,0,0,2106.0
7803,7804,linguado revestido assado ou grelhado feito com oleo,Fish,182.0,13.88,12.52,8.15,1.437,0.6,43.0,0,0,2861.0
7804,7805,linguado revestido assado ou grelhado feito com spray de cozinha,Fish,141.0,14.47,13.14,2.95,0.718,0.6,45.0,0,0,660.0
7805,7806,linguado revestido assado ou grelhado feito sem gordura,Fish,138.0,14.52,13.1,2.65,0.7,0.6,45.0,0,0,576.0
7806,7807,linguado revestido frito feito com manteiga,Fish,189.0,13.66,9.86,10.33,5.31,0.6,92.0,0,0,1044.0
7807,7808,linguado revestido frito feito com oleo,Fish,204.0,13.59,9.85,11.98,2.026,0.6,73.0,0,0,4368.0
7808,7809,linguado revestido frito feito com spray de cozinha,Fish,152.0,15.94,11.64,4.14,0.999,0.7,86.0,0,0,1002.0
7809,7810,linguado revestido frito feito sem gordura,Fish,149.0,15.99,11.6,3.84,0.982,0.7,86.0,0,0,916.0
7810,7811,linguica (suina bovina mista etc.),No category,396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7811,7812,linguica (suina bovina mista etc.) assado(a),Assado(a),396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7812,7813,linguica (suina bovina mista etc.) com manteiga/oleo,Com manteiga/óleo,396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7813,7814,linguica (suina bovina mista etc.) cozido(a),Cozido(a),396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7814,7815,linguica (suina bovina mista etc.) cru(a),Cru(a),396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7815,7816,linguica (suina bovina mista etc.) empanado(a)/a milanesa,Empanado(a)/à milanesa,396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7816,7817,linguica (suina bovina mista etc.) ensopado,Ensopado,396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7817,7818,linguica (suina bovina mista etc.) frito(a),Frito(a),396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7818,7819,linguica (suina bovina mista etc.) grelhado(a)/brasa/churrasco,Grelhado(a)/brasa/churrasco,396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7819,7820,linguica (suina bovina mista etc.) molho vermelho,Molho vermelho,321.6,11.304,3.236,29.036,10.373,0.3,56.8,0,13.749,3.135
7820,7821,linguica (suina bovina mista etc.) refogado(a),Refogado(a),396,13.8,2.7,36.25,12.96,0,71,0,17.18,3.9
7821,7822,linguica berlinense,Meats,230.0,15.27,2.59,17.2,6.08,0.0,46.0,0,0,1580.0
7822,7823,linguica curada de vaca cozida defumada,Meats,312.0,14.11,2.42,26.91,11.44,0.0,67.0,0,0,1050.0
7823,7824,linguica de carne,Meats,405.0,15.5,0.03,37.57,15.098,0.0,83.0,0,0,1025.0
7824,7825,linguica de carne com queijo,Meats,402.0,15.76,0.4,36.99,15.394,0.0,85.0,0,0,1051.0
7825,7826,linguica de carne suina e bovina com queijo cheddar defumado,Meats,296.0,12.89,2.13,25.84,9.482,0.0,63.0,0,0,2735.0
7826,7827,linguica de figado linguica de porco,Meats,326.0,14.1,2.2,28.5,10.6,0.0,158.0,0,0,2600.0
7827,7828,linguica de frango assado(a),Assado(a),244,18.2,0,18.4,4.7,0,80,0,6.8,3.4
7828,7829,linguica de frango cozido(a),Cozido(a),244,18.2,0,18.4,4.7,0,80,0,6.8,3.4
7829,7830,linguica de frango cru(a),Cru(a),244,18.2,0,18.4,4.7,0,80,0,6.8,3.4
7830,7831,linguica de frango frito(a),Frito(a),245,18.3,0,18.5,5,0,76,0,7.2,4.3
7831,7832,linguica de frango grelhado(a)/brasa/churrasco,Grelhado(a)/brasa/churrasco,244,18.2,0,18.4,4.7,0,80,0,6.8,3.4
7832,7833,linguica de peru com gordura reduzida marrom e sirva cozida (inclui almondegas no cafe da manha links para salsicha de peru),Meats,204.0,17.0,10.92,10.3,2.871,0.3,58.0,0,0,2541.0
7833,7834,linguica de peru fresca cozida,Meats,196.0,23.89,0.0,10.44,2.266,0.0,92.0,0.43,0,2706.0
7834,7835,linguica de porco arroz dourar e servir cozido,Meats,407.0,13.7,2.36,37.63,12.825,0.0,66.0,0,0,4073.0
7835,7836,linguica de porco defumada,Meats,309.0,11.98,0.94,28.23,9.313,0.0,61.0,0.231,0,3626.0
7836,7837,linguica de porco e peru pre-cozida,Meats,342.0,12.05,3.63,30.64,9.881,0.0,72.0,0.328,0,4504.0
7837,7838,linguica de porco linguica / empada totalmente cozida nao aquecida,Meats,392.0,13.46,0.69,37.25,12.129,0.0,74.0,0.184,0,6916.0
7838,7839,linguica de porco linguica/pastel com gordura reduzida nao preparada,Meats,217.0,16.75,0.2,16.55,4.368,0.0,67.0,0.064,0,3025.0
7839,7840,linguica de porco linguica/pastel com reducao de gordura cozida frita na panela,Meats,267.0,20.94,0.15,20.32,6.034,0.0,82.0,0.091,0,4192.0
7840,7841,linguica de porco linguica/rissois totalmente cozida no microondas,Meats,438.0,15.12,0.62,41.66,13.557,0.0,79.0,0.209,0,8041.0
7841,7842,linguica de porco linguica/rissol cozida na panela frita,Meats,325.0,18.53,1.42,27.25,8.826,0.0,86.0,0.12,0,5115.0
7842,7843,linguica de porco linguica/rissol nao preparada,Meats,288.0,15.39,0.93,24.8,7.57,0.0,70.0,0.101,0,4432.0
7843,7844,linguica defumada carne de porco e bovina leite seco desnatado adicionado,Meats,313.0,13.28,1.92,27.61,9.72,0.0,65.0,0,0,3020.0
7844,7845,linguica em conserva,Meats,393.0,13.69,2.68,35.96,12.857,0.0,70.0,0,0,3869.0
7845,7846,linguica frango carne porco sem pele defumado,Meats,216.0,13.6,8.1,14.3,4.8,0.0,120.0,0,0,846.0
7846,7847,linguica frango crua,Carnes e derivados,218.108814166667,14.2395833333333,0,17.4396666666667,5.2,0,64.1263333333333,3.28,7.3,3.5
7847,7848,linguica frango frita,Carnes e derivados,245.461006666667,18.3166666666667,0,18.542,5,0,75.786,3.79166666666667,7.2,4.3
7848,7849,linguica frango grelhada,Carnes e derivados,243.6585675,18.1895833333333,0,18.4023333333333,4.7,0,80.4783333333333,3.82233333333333,6.8,3.4
7849,7850,linguica italiana peru defumado,Meats,158.0,15.05,4.65,8.75,3.401,0.9,53.0,0,0,1572.0
7850,7851,linguica linguica defumada linguica suina e bovina,Meats,320.0,12.0,2.42,28.73,9.769,0.0,58.0,0.0,0,3927.0
7851,7852,linguica polonesa de carne e frango,Meats,259.0,17.6,3.6,19.4,8.01,0.0,66.0,0,0,790.0
7852,7853,linguica polonesa de carne suina e bovina defumada,Meats,301.0,12.07,1.98,26.56,9.207,0.0,71.0,0,0,2826.0
7853,7854,linguica polonesa de porco,Meats,326.0,14.1,1.63,28.72,10.33,0.0,70.0,0,0,3080.0
7854,7855,linguica porco crua,Carnes e derivados,227.203450833333,16.0645833333333,0,17.584,4,0,52.9266666666667,3.20666666666667,5,1.7
7855,7856,linguica porco frita,Carnes e derivados,279.543589166667,20.4520833333333,0,21.3096666666667,6.5,0,74.7053333333333,3.863,8.2,2.7
7856,7857,linguica porco grelhada,Carnes e derivados,296.489609166667,23.16875,0,21.9023333333333,7,0,81.7043333333333,4.00333333333333,8.7,2.6
7857,7858,linguica sem carne,Beans and Lentils,255.0,20.28,8.09,18.16,2.926,2.8,0.0,0.0,0,9279.0
7858,7859,linguica suina cozida com reducao de sodio,Meats,271.0,9.41,8.13,22.35,8.235,0.0,59.0,0.0,0,3401.0
7859,7860,linguica viena frango enlatado carne de porco,Meats,230.0,10.5,2.6,19.4,7.125,0.0,87.0,0,0,1290.0
7860,7861,linhaca semente,Nozes e sementes,495.096113843651,14.0838671735128,43.3121994931539,32.2529333333333,4.2,33.5026666666667,0,3.668,7.1,25.3
7861,7862,lipton brisk cha preto limao pronto para beber,Beverages,35.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0,0
7862,7863,liquidificadores de aveia e malte com mel,Breakfast Cereals,396.0,6.78,84.94,4.17,0.5,5.0,0.0,0,0,920.0
7863,7864,liquidificadores de aveia e malte com mel e amendoas,Breakfast Cereals,379.0,7.8,77.26,4.88,0.62,6.1,0.0,0,0,1350.0
7864,7865,liquido com sabor substituto de creme,Dairy and Egg Products,251.0,0.69,35.07,13.5,2.635,1.1,0.0,0,0,6269.0
7865,7866,liquido sem gordura para espalhar oleo vegetal tipo margarina com sal,Fats and Oils,43.0,1.5,2.5,3.0,0.416,0.0,1.0,0,0,1764.0
7866,7867,liquido substituto de creme com oleo de acido laurico e caseinato de sodio,Dairy and Egg Products,136.0,1.0,11.38,9.97,9.304,0.0,0.0,0,0,3.0
7867,7868,little caesars pizza de pepperoni de 14 polegadas massa grande prato profundo,Fast Foods,265.0,12.93,29.03,10.81,4.314,1.5,26.0,0,0,1756.0
7868,7869,little caesars pizza de queijo de 14 polegadas massa grande prato profundo,Fast Foods,263.0,12.63,30.1,10.22,4.237,1.3,23.0,0,0,1728.0
7869,7870,little caesars pizza redonda original de 14 polegadas com carne e legumes massa regular,Fast Foods,243.0,12.12,23.1,11.35,4.561,2.1,31.0,0,0,1720.0
7870,7871,loganberry (congelado),Fruits,55.0,1.52,13.02,0.31,0.011,5.3,0.0,0.0,0,176.0
7871,7872,lolly variedades de geleia,No category,301.14756,3.9,75.1,0.0,0.0,0.0,0,0.0,0.0,0.0
7872,7873,lolly variedades duras,No category,374.283396,0.0,98.4,0.0,0.0,0.0,0,0.0,0.0,0.0
7873,7874,lombo curto bife do lombo superior separavel magro e gordura aparados em 1/8 de polegada de gordura todos os graus crus,Meats,228.0,20.61,0.0,15.49,6.251,0.0,81.0,0,0,589.0
7874,7875,lombo curto bife t-bone com osso separavel apenas magro aparado em 1/8 de polegada de gordura escolha cru,Meats,160.0,22.1,0.0,7.27,2.782,0.0,59.0,0.303,0,374.0
7875,7876,lombo curto bife t-bone separavel magro e gordura aparados em 0 polegada de gordura opcao usda cozido grelhado,Meats,258.0,24.05,0.0,17.26,6.449,0.0,61.0,0,0,615.0
7876,7877,lombo curto bife t-bone separavel magro e gordura aparados em 0 polegada de gordura selecione usda cozido grelhado,Meats,230.0,24.38,0.0,14.0,5.527,0.0,59.0,0,0,620.0
7877,7878,lombo curto bife t-bone separavel magro e gordura aparados em 0 polegada de gordura todos os tipos cozido grelhado,Meats,247.0,24.18,0.0,15.93,6.074,0.0,60.0,0,0,617.0
7878,7879,lombo curto bife t-bone separavel magro e gordura aparados em 1/8 de polegada de gordura todos os tipos cozido grelhado,Meats,289.0,24.6,0.0,20.36,8.356,0.0,83.0,1.27,0,910.0
7879,7880,lombo curto bife t-bone separavel magro e gordura cortado em 1/8 de polegada de gordura opcao cozido grelhado,Meats,294.0,24.21,0.0,21.13,8.722,0.0,82.0,1.299,0,948.0
7880,7881,lombo curto bife t-bone separavel magro e gordura cortado em 1/8 de polegada de gordura selecione cozido grelhado,Meats,281.0,25.18,0.0,19.22,7.806,0.0,84.0,1.228,0,853.0
7881,7882,lombo curto bife t-bone separavel somente magro aparado em 0 polegada de gordura escolha cozido grelhado,Meats,198.0,25.98,0.0,9.61,3.27,0.0,83.0,0,0,320.0
7882,7883,lombo curto lombo superior bife separavel apenas magro aparado em 1/8 de polegada de gordura selecione cru,Meats,133.0,23.07,0.0,3.88,1.432,0.0,40.0,0,0,168.0
7883,7884,lombo curto lombo superior bife separavel apenas magro aparado em 1/8 de polegada de gordura todos os tipos cru,Meats,138.0,22.93,0.0,5.15,1.905,0.0,53.0,0,0,223.0
7884,7885,lombo curto lombo superior bife separavel magro e gordura aparados em 1/8 de polegada de gordura prime cru,Meats,281.0,19.0,0.0,22.17,9.08,0.0,67.0,0,0,800.0
7885,7886,lombo curto lombo superior bife separavel magro e gordura cortado em 1/8 de polegada de gordura escolha cozido grelhado,Meats,278.0,26.16,0.0,18.45,7.264,0.0,97.0,0,0,683.0
7886,7887,lombo curto lombo superior bife separavel somente magro aparado em 1/8 de polegada de gordura escolha cozido grelhado,Meats,201.0,29.16,0.0,8.45,3.217,0.0,84.0,0,0,302.0
7887,7888,lombo curto lombo superior bife separavel somente magro aparado em 1/8 de polegada de gordura escolha cru,Meats,155.0,22.78,0.0,6.43,2.378,0.0,66.0,0,0,278.0
7888,7889,lombo curto lombo superior bife separavel somente magro aparado em 1/8 de polegada de gordura selecione cozido grelhado,Meats,177.0,29.44,0.0,5.73,2.183,0.0,78.0,0,0,205.0
7889,7890,lombo curto lombo superior bife separavel somente magro aparado em 1/8 de polegada de gordura todos os tipos cozido grelhado,Meats,189.0,29.3,0.0,7.09,2.7,0.0,81.0,0,0,272.0
7890,7891,lombo curto lombo superior separavel de carne magra e gordura cortada em 1/8 de polegada de gordura cozida grelhada,Meats,310.0,25.92,0.0,22.12,8.91,0.0,79.0,0,0,800.0
7891,7892,lombo curto porterhouse bife separavel apenas magro aparado em 0 polegada de gordura selecione cozido grelhado,Meats,194.0,26.89,0.0,8.81,3.28,0.0,84.0,0,0,370.0
7892,7893,lombo curto porterhouse bife separavel magro e gordura aparados em 0 polegada de gordura selecione usda cozido grelhado,Meats,267.0,24.47,0.0,17.98,7.04,0.0,64.0,0,0,711.0
7893,7894,lombo curto porterhouse bife separavel magro e gordura aparados em 0 polegada de gordura todos os tipos cozido grelhado,Meats,276.0,23.96,0.0,19.27,7.271,0.0,67.0,0,0,690.0
7894,7895,lombo curto porterhouse bife separavel magro e gordura aparados em 0 polegada de gordura usda choice cozido grelhado,Meats,283.0,23.61,0.0,20.15,7.43,0.0,69.0,0,0,676.0
7895,7896,lombo curto porterhouse bife separavel magro e gordura aparados em 1/8 de polegada de gordura escolha cozido grelhado,Meats,284.0,24.85,0.0,19.78,7.905,0.0,85.0,1.162,0,878.0
7896,7897,lombo curto porterhouse bife separavel magro e gordura aparados em 1/8 de polegada de gordura escolha cru,Meats,218.0,20.36,0.0,14.58,6.171,0.0,61.0,0.861,0,689.0
7897,7898,lombo curto porterhouse bife separavel magro e gordura aparados em 1/8 de polegada de gordura selecione cru,Meats,208.0,20.69,0.0,13.27,5.696,0.0,60.0,0.829,0,613.0
7898,7899,lombo curto porterhouse bife separavel magro e gordura aparados em 1/8 de polegada de gordura todos os graus crus,Meats,214.0,20.49,0.0,14.06,5.981,0.0,61.0,0.849,0,659.0
7899,7900,lombo curto porterhouse bife separavel magro e gordura aparados em 1/8 de polegada de gordura todos os tipos cozido grelhado,Meats,276.0,25.4,0.0,18.57,7.481,0.0,83.0,1.117,0,822.0
7900,7901,lombo curto porterhouse bife separavel magro e gordura cortado em 1/8 de polegada de gordura selecione cozido grelhado,Meats,263.0,26.21,0.0,16.75,6.843,0.0,79.0,1.049,0,737.0
7901,7902,lombo curto porterhouse bife separavel somente magro aparado em 0 polegada de gordura escolha cozido grelhado,Meats,224.0,25.51,0.0,12.8,4.345,0.0,91.0,0,0,385.0
7902,7903,lombo curto porterhouse bife separavel somente magro aparado em 0 polegada de gordura todos os tipos cozido grelhado,Meats,212.0,26.07,0.0,11.18,3.912,0.0,62.0,0,0,379.0
7903,7904,lombo curto porterhouse bife separavel somente magro aparado em 1/8 de polegada de gordura escolha cru,Meats,161.0,22.13,0.0,7.39,2.894,0.0,59.0,0.356,0,399.0
7904,7905,lombo curto porterhouse bife separavel somente magro aparado em 1/8 de polegada de gordura selecione cozido grelhado,Meats,203.0,28.92,0.0,8.76,3.454,0.0,78.0,0.483,0,429.0
7905,7906,lombo curto porterhouse bife separavel somente magro aparado em 1/8 de polegada de gordura selecione cru,Meats,145.0,22.61,0.0,5.41,2.051,0.0,57.0,0.278,0,285.0
7906,7907,lombo curto porterhouse bife separavel somente magro aparado em 1/8 de polegada de gordura todos os tipos cru,Meats,155.0,22.32,0.0,6.6,2.557,0.0,58.0,0.325,0,353.0
7907,7908,lombo curto t-bone bife com osso separavel somente magro aparado em 1/8 de polegada de gordura selecione cozido grelhado,Meats,206.0,28.45,0.0,9.35,3.648,0.0,83.0,0.537,0,480.0
7908,7909,lombo curto t-bone bife com osso separavel somente magro aparado em 1/8 de polegada de gordura selecione cru,Meats,144.0,22.41,0.0,5.34,2.152,0.0,59.0,0.274,0,298.0
7909,7910,lombo curto t-bone bife com osso separavel somente magro aparado em 1/8 de polegada de gordura todos os tipos cru,Meats,153.0,22.22,0.0,6.5,2.53,0.0,59.0,0.292,0,344.0
7910,7911,lombo curto t-bone bife separavel somente magro aparado em 0 polegada de gordura selecione cozido grelhado,Meats,177.0,26.0,0.0,7.36,2.82,0.0,80.0,0,0,380.0
7911,7912,lombo de avestruz cozido,Meats,155.0,28.12,0.0,3.87,1.32,0.0,93.0,0.128,0,380.0
7912,7913,lombo de avestruz cru,Meats,119.0,21.67,0.0,2.95,1.2,0.0,75.0,0,0,580.0
7913,7914,lombo de azeitonas,Meats,235.0,11.8,9.2,16.5,5.85,0.0,38.0,0,0,1930.0
7914,7915,lombo de boi assado com tres pontas separavel carne magra e gordura cortada em 0 polegada de gordura opcao cozida assada,Meats,221.0,25.66,0.0,12.36,4.546,0.0,85.0,0,0,406.0
7915,7916,lombo de boi assado separavel de carne magra e gordura cortada em 1/8 de polegada de gordura cozida assada,Meats,331.0,23.9,0.0,25.39,10.02,0.0,85.0,0,0,960.0
7916,7917,lombo de boi assado tri-tip separavel magro e gordura aparados em 0 polegada de gordura todos os graus crus,Meats,165.0,20.64,0.0,8.55,3.14,0.0,66.0,0,0,394.0
7917,7918,lombo de boi assado tri-tip separavel somente magro aparado em 0 polegada de gordura escolha cru,Meats,154.0,21.17,0.0,7.06,2.132,0.0,64.0,0,0,288.0
7918,7919,lombo de boi assado tri-tip separavel somente magro aparado em 0 polegada de gordura todos os tipos cru,Meats,142.0,21.26,0.0,5.63,1.729,0.0,61.0,0,0,234.0
7919,7920,lombo de boi bife de lombo desossado com labios separaveis magro e gordura aparados em 1/8 de polegada de gordura todos os tipos cozido grelhado,Meats,264.0,26.18,0.0,17.69,6.925,0.0,81.0,1.04,0,813.0
7920,7921,lombo de boi bife de lombo desossado labio desossado separavel apenas carne magra aparada em 0 polegada de gordura escolha cozido grelhado,Meats,211.0,29.22,0.0,9.52,3.899,0.0,87.0,0.472,0,522.0
7921,7922,lombo de boi bife de lombo desossado labio desossado separavel somente magra aparado ate 0 polegada de gordura todos os graus cozido grelhado,Meats,202.0,29.53,0.0,8.41,3.413,0.0,91.0,0.437,0,479.0
7922,7923,lombo de boi bife de lombo desossado labio desossado separavel somente magra aparado em 0 polegada de gordura selecione cozido grelhado,Meats,189.0,29.99,0.0,6.74,2.685,0.0,86.0,0.385,0,415.0
7923,7924,lombo de boi bife de lombo desossado labio desossado separavel somente magro aparado em 0 polegada de gordura todos os graus cru,Meats,143.0,23.07,0.0,5.67,2.345,0.0,60.0,0.299,0,381.0
7924,7925,lombo de boi bife de lombo desossado labio sem osso separavel carne magra e gordura cortada em 0 polegada de gordura selecione cozido grelhado,Meats,207.0,29.16,0.0,9.12,3.667,0.0,85.0,0.548,0,502.0
7925,7926,lombo de boi bife de lombo desossado labio sem osso separavel magro e gordura aparado em 0 polegada de gordura escolha crua,Meats,171.0,22.19,0.0,9.16,3.79,0.0,59.0,0.503,0,505.0
